elapsed_sec,frame_ms,draw_calls
54.881,10.584,442
54.891,10.103,445
54.900,9.085,445
54.909,8.845,447
54.922,13.507,448
54.935,12.966,443
54.946,10.954,445
54.957,11.228,444
54.968,10.300,444
54.978,10.309,442
54.988,10.405,444
54.997,9.059,442
55.009,11.861,438
55.022,12.428,437
55.032,10.640,431
55.043,11.045,428
55.052,8.562,431
55.062,9.742,433
55.075,13.323,436
55.087,11.485,437
55.099,12.759,438
55.108,8.814,432
55.120,11.917,435
55.131,11.316,434
55.142,10.642,435
55.154,11.708,432
55.164,9.993,433
55.175,11.709,433
55.184,9.008,437
55.197,12.143,432
55.210,13.096,428
55.219,9.592,426
55.227,7.892,429
55.235,7.499,429
55.245,10.007,429
55.253,8.491,431
55.264,10.385,432
55.274,10.080,427
55.282,8.586,429
55.290,7.357,429
55.300,10.293,428
55.309,9.472,429
55.321,11.465,428
55.333,11.984,428
55.343,9.787,427
55.354,10.972,423
55.364,10.534,421
55.374,10.279,417
55.387,13.058,415
55.398,10.838,416
55.409,10.782,418
55.417,8.364,423
55.431,13.864,424
55.441,9.902,422
55.451,10.007,420
55.462,11.062,419
55.471,8.712,420
55.481,9.792,421
55.491,10.198,419
55.501,9.909,416
55.514,12.727,420
55.525,11.420,420
55.535,10.501,417
55.545,9.364,416
55.555,10.186,412
55.565,9.923,410
55.577,12.538,413
55.589,11.455,415
55.601,11.638,418
55.612,11.848,419
55.625,12.527,416
55.638,13.055,416
55.648,9.740,416
55.660,11.805,416
55.671,11.810,415
55.680,8.608,416
55.692,11.710,413
55.708,15.900,410
55.726,18.401,405
55.737,10.995,403
55.746,9.161,405
55.756,10.057,408
55.771,14.645,410
55.780,9.603,410
55.790,9.159,408
55.803,13.097,405
55.813,10.578,406
55.822,8.432,408
55.833,11.440,407
55.844,11.153,402
55.859,14.902,405
55.874,14.858,407
55.887,13.064,403
55.899,12.375,398
55.911,11.065,400
55.919,8.682,403
55.927,8.242,401
55.939,11.048,403
55.951,12.043,407
55.958,7.826,404
55.969,10.817,402
55.983,13.705,404
55.994,11.515,404
56.004,9.972,402
56.015,10.861,401
56.023,7.731,404
56.032,8.623,402
56.041,9.068,399
56.052,11.760,398
56.065,12.588,390
56.076,11.459,389
56.087,10.171,389
56.097,10.141,394
56.108,11.253,397
56.118,9.951,400
56.129,10.846,399
56.139,10.155,397
56.150,10.767,393
56.160,10.640,396
56.170,9.501,397
56.180,9.740,395
56.190,10.172,392
56.200,10.125,394
56.210,9.909,396
56.221,11.290,395
56.232,11.163,390
56.243,10.356,387
56.254,11.259,392
56.265,10.747,395
56.274,9.057,397
56.285,10.916,402
56.298,13.040,405
56.311,13.058,401
56.321,10.409,402
56.334,12.761,402
56.346,12.565,403
56.357,10.968,402
56.368,10.928,403
56.379,10.337,403
56.389,10.084,400
56.400,10.743,398
56.411,11.404,399
56.419,8.214,396
56.430,10.803,398
56.441,10.993,405
56.452,10.722,412
56.462,10.563,417
56.472,9.546,415
56.485,13.323,413
56.495,10.205,411
56.504,8.527,414
56.513,9.438,415
56.525,11.735,413
56.537,11.755,410
56.546,9.224,412
56.555,9.095,413
56.564,8.528,415
56.577,13.416,413
56.589,12.007,411
56.600,11.434,416
56.608,7.595,426
56.618,9.467,428
56.628,10.163,432
56.640,12.403,433
56.651,10.876,433
56.662,11.167,427
56.672,10.165,431
56.681,8.403,432
56.691,10.536,432
56.703,11.702,428
56.716,12.918,432
56.728,11.911,430
56.737,9.406,429
56.745,7.935,429
56.759,14.208,431
56.771,11.862,431
56.779,7.791,439
56.789,10.380,445
56.800,10.244,451
56.807,7.298,451
56.816,9.417,453
56.828,11.677,450
56.841,12.716,445
56.850,9.693,450
56.857,6.712,451
56.867,9.425,451
56.877,10.229,448
56.889,11.912,449
56.899,10.740,449
56.910,10.886,449
56.920,9.265,442
56.929,9.341,449
56.942,13.562,451
56.954,11.740,459
56.964,10.009,462
56.976,11.465,468
56.989,13.739,470
57.002,12.471,465
57.015,12.917,468
57.023,8.007,471
57.034,11.592,470
57.044,9.756,468
57.056,11.912,472
57.067,10.651,469
57.079,11.787,468
57.087,8.294,470
57.096,9.240,462
57.106,9.997,462
57.117,10.959,461
57.127,9.828,470
57.135,8.198,476
57.144,8.755,482
57.154,10.210,484
57.166,11.918,485
57.177,10.681,480
57.186,9.658,483
57.194,7.853,487
57.205,11.369,490
57.218,12.509,488
57.229,10.624,489
57.239,10.682,488
57.249,9.810,490
57.263,14.040,485
57.273,10.038,483
57.285,12.129,481
57.295,9.801,486
57.302,7.246,493
57.311,9.059,496
57.322,10.421,499
57.332,10.373,503
57.344,11.574,500
57.357,13.510,501
57.371,13.999,504
57.383,12.024,504
57.393,9.654,504
57.400,7.050,511
57.410,9.803,511
57.422,12.101,509
57.431,8.594,510
57.439,8.223,509
57.449,9.747,501
57.456,7.844,499
57.468,11.940,499
57.477,8.343,512
57.486,9.083,514
57.496,10.331,518
57.506,10.291,518
57.516,9.976,516
57.526,10.153,514
57.537,10.894,520
57.550,12.455,523
57.559,9.179,521
57.569,10.221,520
57.582,12.630,523
57.592,10.560,526
57.604,11.621,523
57.615,10.727,520
57.628,13.474,519
57.642,13.338,525
57.652,10.522,533
57.664,12.269,537
57.673,8.274,542
57.684,11.330,541
57.696,12.346,534
57.706,9.349,541
57.716,10.110,542
57.726,10.726,544
57.736,9.966,541
57.746,9.541,544
57.756,9.580,544
57.766,10.510,543
57.776,10.307,540
57.787,10.782,535
57.797,10.276,535
57.809,11.055,538
57.819,10.777,545
57.830,10.414,549
57.839,9.267,555
57.851,12.398,555
57.864,12.248,551
57.874,10.304,553
57.883,9.134,558
57.891,8.352,560
57.903,11.996,561
57.912,8.417,558
57.925,13.160,559
57.940,14.600,562
57.950,10.437,562
57.960,9.801,556
57.970,9.976,554
57.982,12.328,558
57.992,9.877,568
58.002,10.392,571
58.013,10.698,576
58.025,11.729,578
58.033,8.526,573
58.043,9.788,575
58.055,12.238,579
58.065,9.229,581
58.075,10.482,580
58.086,10.875,583
58.095,9.139,584
58.105,9.526,583
58.115,10.754,582
58.124,8.735,580
58.135,11.082,578
58.147,11.423,577
58.157,10.192,578
58.166,9.208,584
58.177,11.336,589
58.186,8.333,594
58.196,10.348,594
58.205,8.835,591
58.214,8.718,589
58.222,7.941,595
58.231,9.697,597
58.243,12.198,600
58.257,13.368,597
58.265,8.345,599
58.275,9.503,601
58.287,11.954,602
58.295,8.572,595
58.305,9.648,596
58.317,12.204,600
58.326,8.962,601
58.334,7.717,612
58.345,11.774,612
58.357,11.246,619
58.366,8.913,620
58.375,9.158,616
58.385,10.713,614
58.395,9.983,622
58.407,11.661,623
58.417,9.498,620
58.426,9.472,622
58.439,13.176,625
58.449,9.532,626
58.459,10.321,625
58.470,10.466,622
58.479,9.774,617
58.491,11.239,617
58.500,8.964,622
58.509,9.263,629
58.518,8.768,634
58.528,10.874,640
58.539,10.692,641
58.552,13.161,639
58.561,8.763,636
58.570,8.729,643
58.580,10.185,646
58.591,10.862,647
58.601,9.854,643
58.610,9.483,644
58.623,12.366,646
58.633,10.901,645
58.644,10.694,640
58.657,12.993,636
58.669,11.533,641
58.681,12.319,654
58.691,10.049,657
58.700,8.780,662
58.711,10.802,665
58.720,9.477,663
58.730,9.719,659
58.739,8.750,663
58.748,9.129,667
58.756,7.967,670
58.768,12.133,666
58.778,9.799,671
58.786,8.318,674
58.794,8.261,674
58.805,10.517,672
58.818,13.391,667
58.828,10.248,660
58.839,10.869,660
58.848,8.844,670
58.860,11.882,674
58.871,10.609,679
58.878,7.727,679
58.890,11.917,682
58.901,11.023,677
58.910,8.830,681
58.918,8.390,682
58.929,10.637,686
58.944,14.526,684
58.955,11.433,684
58.964,9.427,688
58.974,9.401,689
58.986,11.653,687
58.994,8.430,682
59.006,11.955,682
59.017,10.829,685
59.025,8.216,693
59.037,12.334,694
59.048,10.663,698
59.062,14.480,700
59.074,11.649,693
59.084,10.327,695
59.092,7.329,699
59.102,10.213,699
59.111,8.760,695
59.120,9.654,700
59.133,12.633,701
59.144,10.699,697
59.154,9.880,695
59.161,7.466,689
59.170,9.038,688
59.181,10.753,687
59.193,11.987,688
59.203,9.980,698
59.211,8.185,703
59.223,11.608,705
59.234,11.295,703
59.242,8.298,699
59.252,10.255,695
59.262,9.969,701
59.272,9.374,703
59.284,11.862,702
59.295,11.407,698
59.307,12.424,702
59.318,10.760,704
59.327,8.552,701
59.339,11.775,696
59.349,10.046,691
59.358,9.618,691
59.367,9.009,703
59.377,9.600,702
59.389,11.778,704
59.401,12.427,707
59.413,11.579,703
59.426,13.433,703
59.437,11.121,703
59.447,9.939,705
59.455,8.189,701
59.464,8.773,706
59.477,13.126,705
59.489,11.524,700
59.502,12.849,697
59.515,13.693,689
59.528,12.885,685
59.537,9.140,691
59.547,9.865,695
59.557,10.320,700
59.565,7.637,700
59.575,9.415,701
59.584,9.751,697
59.596,11.992,693
59.604,8.110,696
59.615,11.038,698
59.627,11.489,700
59.635,7.775,695
59.645,10.532,698
59.657,11.406,699
59.665,7.929,698
59.675,10.433,695
59.684,9.203,698
59.695,10.522,691
59.705,10.544,691
59.714,8.912,699
59.725,10.994,698
59.735,9.352,701
59.745,10.700,702
59.749,3.402,697
59.752,3.223,696
59.754,1.901,696
59.756,1.835,695
59.757,1.834,698
59.759,1.821,698
59.761,1.863,698
59.763,1.889,698
59.765,1.865,700
59.767,2.042,701
59.769,1.885,700
59.771,1.842,700
59.772,1.827,698
59.774,1.828,698
59.776,1.838,700
59.778,1.864,700
59.780,1.845,700
59.782,1.870,700
59.784,2.381,700
59.786,1.890,700
59.788,1.821,700
59.790,1.825,699
59.791,1.837,698
59.793,1.863,698
59.795,1.907,697
59.797,1.830,698
59.799,1.907,698
59.801,1.980,700
59.803,1.859,700
59.805,1.857,699
59.806,1.847,699
59.808,1.871,701
59.810,1.929,700
59.812,1.873,699
59.814,1.844,699
59.816,1.948,699
59.818,1.966,699
59.820,1.851,697
59.822,1.846,697
59.823,1.842,697
59.825,1.884,694
59.827,1.835,694
59.829,1.848,694
59.831,1.826,694
59.833,1.947,694
59.835,1.921,693
59.837,1.837,693
59.838,1.823,693
59.840,1.856,689
59.842,1.845,693
59.844,1.832,687
59.846,1.857,690
59.848,1.826,685
59.850,1.972,685
59.851,1.907,685
59.853,1.859,685
59.855,1.863,684
59.857,1.832,682
59.859,1.833,679
59.861,1.840,680
59.863,1.858,680
59.865,1.971,681
59.867,1.993,679
59.868,1.866,679
59.870,1.849,679
59.872,1.837,679
59.874,1.835,679
59.876,1.833,685
59.878,1.828,685
59.879,1.848,685
59.881,1.829,685
59.883,2.030,685
59.885,1.943,691
59.887,1.858,691
59.889,1.844,691
59.891,1.820,691
59.893,1.845,693
59.894,1.849,693
59.896,1.835,693
59.898,1.831,693
59.900,2.091,693
59.902,1.882,695
59.904,1.925,693
59.906,1.859,693
59.908,1.840,693
59.910,1.852,693
59.911,1.838,690
59.913,1.848,690
59.915,1.875,688
59.917,1.973,688
59.919,1.878,686
59.921,1.867,686
59.923,1.836,685
59.924,1.824,685
59.926,1.845,687
59.928,1.848,685
59.930,1.877,685
59.932,1.848,683
59.934,2.026,683
59.936,1.871,686
59.938,1.832,689
59.939,1.844,689
59.941,1.830,689
59.943,1.849,689
59.945,1.860,689
59.947,1.829,689
59.949,1.852,689
59.951,2.037,689
59.953,1.843,689
59.954,1.833,689
59.956,1.827,689
59.958,1.843,690
59.960,1.864,690
59.962,1.827,689
59.964,1.846,689
59.966,1.922,689
59.968,2.317,687
59.970,1.937,685
59.972,1.825,685
59.973,1.813,684
59.975,1.847,684
59.977,1.861,688
59.979,1.821,688
59.981,1.864,688
59.983,1.891,688
59.985,1.943,686
59.987,1.862,688
59.988,1.845,688
59.990,1.857,688
59.992,1.830,687
59.994,1.831,687
59.996,1.841,687
59.998,1.866,687
60.000,1.986,686
60.002,1.957,685
60.003,1.835,686
60.005,1.870,687
60.007,1.846,687
60.009,1.832,687
60.011,1.834,687
60.013,1.845,688
60.014,1.874,688
60.016,1.992,688
60.018,1.925,688
60.020,1.878,686
60.022,1.833,688
60.024,1.838,688
60.026,1.837,688
60.028,1.836,684
60.029,1.855,684
60.031,1.873,684
60.033,2.004,685
60.035,1.910,685
60.037,1.838,687
60.039,1.838,689
60.041,1.852,689
60.043,1.820,689
60.044,1.842,690
60.046,1.849,690
60.048,1.859,689
60.050,2.031,689
60.052,1.864,689
60.054,1.840,689
60.056,1.835,689
60.058,1.837,689
60.059,1.830,689
60.061,1.847,687
60.063,1.833,689
60.065,1.888,689
60.067,2.049,686
60.069,1.854,686
60.071,1.848,683
60.073,1.835,684
60.074,1.843,685
60.076,1.967,687
60.078,1.992,685
60.080,1.873,685
60.082,1.827,686
60.084,1.991,686
60.086,1.819,688
60.088,1.790,688
60.089,1.804,690
60.091,1.804,690
60.093,1.827,693
60.095,1.824,693
60.097,1.806,693
60.099,1.830,693
60.101,1.982,695
60.102,1.827,695
60.104,1.819,693
60.106,1.815,693
60.108,1.830,693
60.110,1.834,693
60.111,1.819,690
60.113,1.815,691
60.115,1.847,691
60.117,2.023,691
60.119,1.848,691
60.121,1.808,685
60.123,1.810,685
60.125,1.960,685
60.127,2.028,685
60.128,1.819,685
60.130,1.804,679
60.132,1.841,679
60.134,1.938,679
60.136,1.835,679
60.138,1.803,679
60.139,1.808,681
60.141,1.851,680
60.143,1.820,680
60.145,1.820,679
60.147,1.827,683
60.149,1.832,684
60.151,2.013,685
60.152,1.841,685
60.154,1.858,685
60.156,1.818,685
60.158,1.837,690
60.160,1.820,687
60.162,1.824,693
60.163,1.819,689
60.165,1.853,693
60.167,2.033,693
60.169,1.852,693
60.171,1.820,694
60.173,1.824,694
60.175,1.826,694
60.176,1.810,694
60.178,1.814,694
60.180,1.819,696
60.182,1.847,697
60.184,2.056,697
60.186,1.889,699
60.188,1.839,699
60.190,1.826,699
60.191,1.825,699
60.193,1.815,700
60.195,1.827,701
60.197,1.816,699
60.199,1.853,699
60.201,2.043,699
60.203,1.861,700
60.204,1.828,698
60.206,1.814,698
60.208,1.827,698
60.210,1.812,698
60.212,1.819,697
60.214,1.816,697
60.215,1.861,699
60.217,2.028,700
60.219,1.922,700
60.221,1.822,700
60.223,1.826,700
60.225,1.816,700
60.227,1.822,700
60.228,1.818,700
60.230,1.855,698
60.232,1.863,698
60.234,2.053,700
60.236,1.883,700
60.238,1.855,699
60.240,1.828,699
60.242,1.814,698
60.243,1.816,698
60.245,1.847,698
60.247,1.822,695
60.249,1.845,695
60.251,1.970,696
60.253,1.841,696
60.255,1.831,697
60.256,1.822,697
60.258,1.816,698
60.260,1.841,698
60.270,10.073,701
60.278,8.219,700
60.288,9.555,699
60.297,8.754,697
60.306,9.532,699
60.319,13.235,691
60.328,8.417,692
60.336,8.230,700
60.348,11.515,695
60.356,8.752,700
60.364,7.633,699
60.375,11.557,698
60.387,11.176,696
60.395,8.366,701
60.403,7.675,698
60.412,9.500,698
60.422,9.968,695
60.432,9.800,696
60.442,9.722,701
60.453,11.621,700
60.463,9.281,700
60.474,11.358,695
60.482,8.497,685
60.492,9.612,685
60.504,11.550,688
60.512,8.141,693
60.521,9.431,697
60.531,9.484,700
60.539,8.724,704
60.547,7.602,704
60.559,11.670,706
60.570,11.679,703
60.581,10.944,705
60.589,7.581,703
60.599,10.457,703
60.611,11.451,703
60.619,7.931,707
60.626,7.287,706
60.634,8.028,704
60.645,10.637,704
60.656,11.641,696
60.667,10.549,691
60.677,10.443,692
60.689,12.145,698
60.698,8.683,701
60.708,10.012,702
60.720,11.994,699
60.728,8.362,699
60.740,11.658,702
60.750,10.275,701
60.758,7.276,701
60.768,10.444,695
60.780,11.685,699
60.789,9.443,703
60.800,11.020,705
60.809,8.910,700
60.820,10.822,694
60.832,12.308,688
60.843,10.497,686
60.852,9.016,687
60.861,9.426,692
60.871,9.983,701
60.882,10.458,703
60.890,7.890,706
60.899,9.582,706
60.907,8.254,701
60.918,10.587,706
60.926,8.038,704
60.936,10.150,703
60.946,10.200,700
60.957,10.849,706
60.968,10.526,709
60.980,12.097,703
60.989,9.206,703
60.999,10.141,700
61.007,8.150,691
61.014,6.865,691
61.025,10.438,692
61.034,9.477,694
61.043,8.730,701
61.053,9.888,702
61.064,11.234,699
61.073,8.856,698
61.083,10.079,701
61.096,12.806,702
61.108,11.803,700
61.115,7.755,697
61.128,12.775,699
61.142,14.069,703
61.153,11.261,703
61.160,6.934,694
61.171,10.723,694
61.180,8.500,683
61.189,9.448,686
61.201,12.465,689
61.214,12.489,699
61.226,11.976,704
61.237,10.851,706
61.246,9.267,708
61.257,10.642,704
61.268,11.258,707
61.278,10.209,706
61.290,11.423,704
61.298,8.710,706
61.309,10.687,709
61.320,10.951,707
61.330,10.361,703
61.343,12.283,703
61.354,11.846,691
61.363,8.625,687
61.375,11.449,691
61.384,9.054,697
61.397,13.005,702
61.407,10.127,698
61.415,8.453,697
61.425,10.245,699
61.435,10.091,703
61.446,10.394,700
61.456,10.563,697
61.467,11.030,700
61.479,11.519,704
61.490,11.421,705
61.502,11.448,698
61.510,8.121,694
61.521,10.942,688
61.532,11.030,684
61.545,12.912,686
61.556,11.090,698
61.568,11.718,700
61.576,8.368,706
61.586,9.650,706
61.597,11.527,703
61.608,10.524,705
61.618,10.130,704
61.628,10.379,704
61.640,11.260,702
61.652,12.015,707
61.663,11.581,707
61.674,10.480,703
61.687,13.349,703
61.700,12.769,693
61.710,10.217,688
61.723,12.751,691
61.733,10.115,699
61.741,8.427,698
61.752,10.723,697
61.764,11.584,696
61.773,9.309,700
61.782,9.438,700
61.792,9.955,698
61.802,9.408,692
61.814,12.301,694
61.827,13.108,701
61.836,8.699,698
61.846,10.601,696
61.858,11.943,691
61.869,10.697,683
61.880,10.572,683
61.894,14.137,690
61.906,12.479,691
61.918,11.772,695
61.931,12.831,696
61.941,9.787,690
61.951,10.114,696
61.964,13.695,697
61.977,12.430,692
61.985,8.592,694
61.995,9.127,697
62.005,9.992,695
62.014,9.688,692
62.028,14.282,690
62.041,12.128,681
62.048,7.099,677
62.058,10.280,679
62.071,12.562,684
62.080,9.141,686
62.091,10.862,683
62.104,13.660,682
62.116,12.166,681
62.128,12.084,686
62.139,10.165,681
62.146,7.201,677
62.154,8.014,678
62.165,11.170,683
62.175,9.490,684
62.184,9.744,684
62.195,10.677,679
62.204,8.947,676
62.211,7.283,668
62.221,9.867,668
62.230,8.998,668
62.237,7.436,668
62.248,10.211,677
62.259,11.621,680
62.266,6.643,683
62.275,8.786,681
62.283,8.085,679
62.292,9.291,681
62.301,9.329,682
62.312,10.865,682
62.321,8.672,680
62.330,8.605,681
62.339,9.340,686
62.349,10.076,683
62.359,9.688,680
62.371,12.043,677
62.382,11.310,670
62.390,7.587,665
62.401,11.297,662
62.413,12.343,668
62.424,10.336,673
62.433,9.770,672
62.444,10.211,671
62.454,10.921,669
62.465,10.477,674
62.476,11.335,672
62.486,9.912,671
62.496,10.258,666
62.507,10.672,669
62.517,9.783,671
62.527,10.202,672
62.536,8.375,667
62.546,10.940,664
62.557,10.511,654
62.567,10.025,652
62.578,10.916,655
62.588,10.297,665
62.600,11.948,666
62.611,10.904,668
62.620,8.693,667
62.630,10.104,665
62.640,10.362,666
62.651,11.108,668
62.660,8.428,664
62.671,11.160,662
62.683,12.099,670
62.692,9.240,668
62.703,10.713,666
62.711,8.452,663
62.719,7.332,663
62.728,9.156,654
62.739,11.249,650
62.750,10.374,650
62.761,11.978,654
62.771,10.004,659
62.781,9.628,657
62.793,11.466,657
62.801,7.924,657
62.809,8.515,660
62.820,10.624,658
62.833,13.254,657
62.843,10.566,650
62.855,11.071,657
62.864,9.246,658
62.872,7.954,656
62.881,8.771,652
62.891,10.960,648
62.902,10.411,642
62.914,12.388,638
62.926,12.004,646
62.939,12.836,653
62.950,10.433,652
62.958,8.144,654
62.969,11.668,651
62.983,14.080,650
62.996,12.909,653
63.009,12.215,647
63.015,6.864,646
63.026,10.411,649
63.037,11.228,653
63.046,8.635,648
63.056,10.781,645
63.068,11.756,644
63.079,11.098,637
63.093,13.672,633
63.103,10.131,636
63.114,11.131,642
63.123,8.461,642
63.135,11.826,641
63.146,11.424,641
63.153,7.245,643
63.165,11.819,642
63.175,10.305,640
63.187,11.162,635
63.199,12.427,639
63.210,11.327,641
63.219,9.228,640
63.230,10.830,636
63.242,11.580,632
63.252,10.368,625
63.263,10.369,626
63.276,13.047,630
63.285,8.931,634
63.295,10.409,635
63.304,8.953,638
63.315,11.463,635
63.326,10.603,634
63.335,8.479,634
63.345,10.582,633
63.355,9.923,629
63.365,10.219,628
63.377,11.828,635
63.387,10.062,634
63.399,11.501,630
63.409,10.819,628
63.420,10.838,619
63.432,11.518,618
63.442,9.813,623
63.453,11.060,624
63.460,7.637,625
63.472,11.372,624
63.484,12.012,623
63.493,9.156,620
63.504,10.860,622
63.515,10.961,622
63.525,10.449,619
63.537,12.045,616
63.546,9.158,622
63.557,10.371,623
63.567,10.342,623
63.581,13.824,613
63.591,9.697,606
63.599,8.478,606
63.610,11.371,607
63.621,10.128,610
63.632,11.286,613
63.643,10.903,616
63.654,11.360,614
63.662,7.815,611
63.673,11.399,613
63.684,11.154,613
63.694,9.350,610
63.707,13.021,606
63.717,10.566,614
63.728,11.085,613
63.740,11.143,611
63.750,10.012,609
63.758,8.116,600
63.765,7.247,600
63.774,9.171,600
63.783,9.234,596
63.795,11.662,600
63.807,11.841,603
63.821,13.585,604
63.832,11.519,601
63.841,9.018,606
63.851,10.176,606
63.864,12.729,604
63.875,10.902,598
63.885,10.047,601
63.897,12.569,605
63.905,7.648,603
63.916,11.336,600
63.927,10.684,591
63.935,8.288,583
63.948,12.536,584
63.961,13.262,583
63.973,11.877,592
63.986,12.704,595
63.998,12.683,596
64.010,11.095,591
64.022,12.909,593
64.031,8.880,593
64.041,9.860,590
64.051,9.524,589
64.062,11.657,593
64.071,8.239,596
64.081,9.998,596
64.093,12.069,590
64.105,12.212,581
64.116,11.225,581
64.129,12.845,578
64.141,11.572,581
64.150,9.854,585
64.160,9.198,583
64.170,10.588,583
64.181,11.016,582
64.191,10.059,584
64.201,10.146,583
64.215,13.726,582
64.226,10.493,579
64.238,12.197,584
64.246,8.267,585
64.257,11.257,582
64.270,12.273,574
64.282,12.105,568
64.292,10.003,564
64.300,8.649,567
64.312,11.503,567
64.321,9.050,572
64.330,9.025,574
64.341,11.057,577
64.350,9.037,574
64.359,9.086,574
64.372,13.035,575
64.384,12.016,575
64.397,12.965,568
64.405,7.623,574
64.414,9.599,575
64.427,13.028,575
64.438,11.048,570
64.448,9.550,559
64.459,10.839,558
64.472,12.911,556
64.484,12.115,557
64.496,11.635,561
64.505,9.213,561
64.514,9.420,561
64.525,11.251,559
64.536,10.737,563
64.548,11.739,562
64.558,10.096,558
64.569,11.291,556
64.583,13.499,559
64.593,10.668,562
64.606,12.269,557
64.615,9.423,551
64.627,11.476,544
64.640,13.197,542
64.650,10.278,548
64.660,9.826,551
64.668,8.123,552
64.679,10.960,553
64.688,9.494,552
64.699,10.331,551
64.711,12.493,553
64.723,11.811,551
64.734,10.565,548
64.746,12.168,546
64.757,10.988,554
64.770,13.191,553
64.781,10.747,547
64.788,7.424,547
64.800,11.827,538
64.811,11.246,538
64.821,10.217,534
64.830,8.301,541
64.839,8.867,539
64.850,11.701,539
64.861,10.917,538
64.872,10.809,537
64.881,9.193,539
64.892,10.247,537
64.899,7.628,536
64.909,10.040,532
64.920,10.423,533
64.928,8.680,537
64.939,10.968,536
64.950,10.248,533
64.960,10.469,529
64.970,9.566,523
64.979,9.142,518
64.988,9.614,520
64.998,9.577,523
65.011,13.462,528
65.022,11.024,532
65.032,10.042,530
65.044,11.653,528
65.057,12.891,530
65.066,8.981,528
65.077,10.704,525
65.085,8.045,525
65.095,10.375,530
65.106,11.376,531
65.117,10.196,528
65.128,11.045,525
65.138,10.675,517
65.148,9.585,514
65.159,10.680,513
65.170,11.650,516
65.182,12.222,519
65.192,9.417,520
65.203,11.191,518
65.216,12.762,516
65.228,12.056,518
65.239,11.483,517
65.251,11.165,514
65.260,9.378,512
65.269,9.558,516
65.280,10.070,517
65.291,11.410,517
65.301,9.601,507
65.311,10.764,501
65.321,10.084,500
65.332,10.721,501
65.344,12.252,510
65.355,10.554,506
65.362,7.167,509
65.374,11.917,508
65.385,11.380,509
65.395,9.736,506
65.407,11.800,506
65.419,11.946,505
65.428,9.035,498
65.438,10.386,505
65.448,10.159,506
65.460,11.583,506
65.469,9.081,500
65.481,11.576,500
65.490,9.462,491
65.501,10.744,490
65.511,10.054,489
65.521,10.005,495
65.533,11.908,494
65.545,12.567,493
65.560,14.106,490
65.571,11.697,493
65.582,11.030,492
65.593,11.122,488
65.602,8.319,488
65.615,13.752,491
65.627,11.410,492
65.637,9.982,488
65.646,8.731,482
65.655,9.162,477
65.664,9.162,476
65.677,12.881,474
65.689,11.973,479
65.699,10.435,484
65.707,7.318,484
65.719,12.740,483
65.732,12.384,481
65.740,8.107,479
65.751,11.197,480
65.763,11.576,479
65.775,12.851,472
65.787,11.345,479
65.799,12.318,479
65.808,9.305,477
65.819,10.420,475
65.833,13.781,467
65.845,11.947,464
65.857,12.689,462
65.868,10.903,467
65.878,9.797,468
65.887,9.153,467
65.897,9.472,466
65.909,12.701,467
65.920,11.279,466
65.934,13.819,464
65.946,12.167,458
65.958,11.355,464
65.966,8.540,465
65.978,12.077,465
65.992,13.977,459
66.005,12.538,449
66.017,12.406,447
66.029,11.338,451
66.040,11.441,451
66.050,9.585,456
66.061,11.704,457
66.072,10.950,454
66.088,15.218,450
66.098,10.868,454
66.114,15.485,451
66.125,10.974,450
66.137,11.718,454
66.147,10.835,453
66.160,12.822,450
66.171,10.808,444
66.182,10.996,435
66.193,10.565,435
66.205,12.123,437
66.218,13.064,440
66.226,8.024,440
66.236,10.558,439
66.247,10.569,435
66.259,11.920,439
66.270,11.008,438
66.280,10.221,437
66.294,13.568,431
66.307,13.247,435
66.317,10.386,438
66.328,11.099,433
66.340,11.833,427
66.349,9.084,421
66.361,11.367,421
66.372,11.580,423
66.380,7.767,428
66.391,10.554,426
66.401,10.282,426
66.414,13.209,423
66.426,11.494,421
66.433,7.403,422
66.446,12.689,422
66.458,12.215,418
66.469,10.565,417
66.478,9.922,421
66.490,11.865,422
66.501,10.468,419
66.513,11.845,417
66.526,13.515,406
66.537,10.579,405
66.548,11.759,409
66.558,9.264,412
66.567,9.322,410
66.578,10.488,410
66.590,12.690,406
66.601,11.150,410
66.611,10.039,409
66.621,9.551,407
66.632,11.038,401
66.645,12.960,405
66.653,8.468,406
66.663,9.351,407
66.673,9.794,403
66.684,11.213,397
66.695,10.729,391
66.704,9.123,389
66.714,9.903,393
66.721,7.724,392
66.732,10.810,395
66.744,12.161,395
66.756,11.270,396
66.767,11.672,393
66.778,10.843,393
66.787,9.123,394
66.798,10.789,394
66.811,12.669,389
66.824,13.292,393
66.834,10.007,394
66.845,11.044,393
66.860,15.106,390
66.871,11.269,382
66.884,12.952,380
66.897,12.246,381
66.908,11.168,381
66.917,8.829,380
66.927,10.771,380
66.939,11.269,378
66.950,11.788,379
66.961,10.237,379
66.971,9.984,378
66.985,14.210,374
66.994,9.656,378
67.006,11.284,377
67.017,11.196,377
67.029,12.103,368
67.041,12.089,362
67.053,11.687,361
67.063,9.913,366
67.073,10.144,369
67.086,12.864,366
67.097,11.251,365
67.106,9.172,365
67.114,7.513,362
67.121,7.196,365
67.130,9.568,365
67.140,10.053,364
67.152,11.302,363
67.163,10.850,365
67.175,12.522,367
67.186,10.910,364
67.196,10.318,361
67.208,11.507,353
67.219,11.281,352
67.231,11.734,349
67.242,11.266,351
67.254,11.676,350
67.262,8.090,350
67.272,10.209,351
67.282,10.237,348
